Provincia,Id del anuncio,Título,Tipo de inmueble,Descripción,Teléfono,Dirección,Precio,Habitaciones
Cáceres,102256163,Piso,Piso,"REFERENCIA: 664F4 - ¡Bienvenido al hogar de tus sueños en pleno centro de Cáceres! Te presentamos esta espectacular vivienda reformada totalmente a nueva, diseñada para ofrecerte el máximo disfrute y confort en un entorno moderno y minimalista. Una de las características más sobresalientes de esta magnífica vivienda es su ubicación extraordinaria que brinda una luz solar cálida durante todo el día, permitiéndote disfrutar de vistas despejadas desde su maravillosa terraza. Aquí podrás contemplar los espectaculares atardeceres mientras te relajas y desconectas del ajetreo de la ciudad. Al ingresar, serás recibido por un hall de entrada que te conectará directamente con un luminoso salón-comedor. La cocina americana de estilo abierto, que puedes amueblar con un diseño moderno y de calidad, te brindará un espacio acogedor para cocinar y compartir momentos con tus seres queridos. Además, la vivienda cuenta con un baño de cortesía o de uso común con un diseño contemporáneo. La zona de dormitorios te sorprenderá con su amplitud y comodidad. Aquí encontrarás dos amplios dormitorios, uno de ellos con baño en suite, para que tengas toda la privacidad que necesitas. Es el lugar ideal para entrar a vivir y disfrutar de una gran vivienda lista para acoger tus mejores momentos. La calidad de los materiales empleados en esta reforma es excepcional. Desde la fontanería y la electricidad hasta los baños nuevos y las ventanas de rompiente térmico oscilo batientes (kommerling) que garantizan un ambiente acogedor y eficiente energéticamente. Además, los suelos de primera calidad completan la experiencia de confort y elegancia. ¡No te pierdas esta oportunidad única! Ven a visitar este exclusivo piso y déjate cautivar por su encanto. Estamos seguros de que una vez que lo veas, te enamorarás de él. En ADAIX, estamos aquí para ayudarte a cumplir tu sueño y te ofrecemos financiación de hasta el 100%. No dudes en contactarnos para obtener más información o concertar una visita en nuestros amplios horarios de atención. Puedes encontrarnos en las siguientes direcciones: - Avda. Ruta de la Plata 16 - Avda. Virgen de Guadalupe 18 ¡Llámanos ahora mismo al teléfono o escríbenos por WhatsApp al! También puedes visitar nuestro sitio web No esperes más, este piso te está esperando para que conviertas tus sueños en realidad. ¡Te esperamos con los brazos abiertos para mostrarte tu futuro hogar!",927899177,Centro,152000,2
Cáceres,100655974,Chalet en Calle del Salvador,Chalet,"Casa adosada en Plasencia. Construida en 1900. Características: - La vivienda está compuesta por 3 plantas de 60 m². - Planta Baja: Local de 60 m² destinado actualmente a cochera, con espacio para varios coches y motos. Dispone de un aseo. - Planta Primera: Espacio de 60 m², distribuido en salón exterior, comedor con cocina americana exteriores, y un aseo. - Planta Segunda: Espacio de 60 m², distribuido en 3 habitaciones exteriores (una matrimonial, y dos individuales espaciosas) y un baño completo independiente. - Todas las estancias de la vivienda son exteriores y por lo tanto muy luminosas. Está ubicada en el centro de la población, justo al lado de la iglesia. Sobre nosotros: Housfy es una plataforma tecnológica que ofrece al propietario/a todos los servicios necesarios para que pueda vender la propiedad por su cuenta. Para más información, visítenos en housfy. com. AICAT número: 7922 Horario de visitas: Lunes a Sábado. Hablamos Castellano, Parlem Català, Nous parlons Français, We speak English.",936176536,Calle del Salvador,115000,3
Cáceres,101314187,Chalet en Calle San Fernando,Chalet,"Fantástica casa en Navalmoral de la Mata. Se vende casa directamente del propietario en Navalmoral de la Mata, un espacio para disfrutar en tu día a día. Esta casa fue construida en el año 1996 completamente para entrar a vivir muy luminoso. Detalles del inmueble: - Espléndida casa de 251 m2. (Los metros cuadrados están verificados con la Dirección General de Catastro) - En esta casa encontraremos 4 habitaciones y 2 baño, uno con bañera y otro con plato de ducha. - Coqueta salón que te proporcionará el relax diario, creando un precioso y único espacio, con una chimenea para los meses más fríos de invierno - Exterior, piso muy luminoso gracias a su orientación, completamente exterior. - Con una ventajosa cocina en muy buen estado y equipada con todo lo necesario. - Con un gran garaje y espacio como trastero. -  Sobre la ubicación, si escoges este barrio para vivir tendrás todos los servicios esenciales que necesitarás para tu nueva vida. A escasos metros encontramos: centros educativos, centros de salud, parques, equipamientos deportivos y supermercados, farmacias, entre otros. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. Sobre nosotros: Housfy es una plataforma tecnológica que ofrece al propietario/a todos los servicios necesarios para que pueda vender la propiedad por su cuenta. Para más información, visítenos en housfy. com. AICAT número: 7922.",936176536,Calle San Fernando,97990,4
Cáceres,98102669,Casa independiente en La Narota,Chalet,"Casa de campo en Extremadura, a 180 km de Madrid, en la maravillosa zona del valle de los Ibores, entorno típicamente ibérico, regada por el rio que lleva su nombre, Ibor. Casa con 3.000 m2 de terreno alrededor. Vivienda de 150 m2 en una planta muy cómoda y alegre, compuesta de tres dormitorios con armarios empotrados y dos baños completos con ducha, gran cocina- salón con magnifica chimenea para disfrutar en invierno. Bodega en bruto. Todo exterior, gran luminosidad, pre-instalación para calefacción, ubicada en urbanización con alumbrado y parada de bus, entorno idílico en campo extremeño, rodeada de montes, encinar y cercano gran pantano, además de servicios como hospital a 7km y centros comerciales. Casa y finca escrituradas y en regla. Sin cargas e incidencias de ningún tipo. Mejor ver.",919382256,La Narota,150000,3
Cáceres,100677187,Piso en Avenida Antonio Hurtado,Piso,"Traemos una de las viviendas de las cuales ya en la ciudad de Cáceres, todo el mundo conoce, que trabajamos en Prico inmobiliaria, por sus reformas de alta calidad y diseño élite, para dar lo mejor a nuestros clientes. Vivienda a ESTRENAR, en pleno centro, con las mejores calidades que te puedas encontrar en el mercado. Salón con cocina americana completa, un patio de uso y disfrute, dos dormitorios amplios con armarios empotrados, un agradable despacho y dos baño de revista de decoración que todos queremos tener en nuestra casa. calefacción y acc por conducto, puertas en madera de roble al igual que los armarios y ventanas en pvc con doble rotura de puente térmico. Atención INVERSORES, esta propiedad, realizando la compra mediante una sociedad, se puede acoger a IVA en SUJETO PASIVO, para más información no dude en venir a nuestra oficina de Avenida de España nº22 o llamando al 927 619 155 o al 672 468 131. En Prico inmobiliaria, NUESTRA NATURALEZA, ES EL SERVICIO!",927892357,Avenida ANTONIO HURTADO,149000,2
Cáceres,101261144,Piso en Camino Mozarabe,Piso,"Traemos una preciosa vivienda, donde poder disfrutar como siempre habías deseado, con sus espacios exteriores amplios y privados, donde disfrutar de unas noches inolvidables. Nos recibo un generoso recibidor, que da paso a un salón totalmente independiente, con acceso a un super patio, donde poder disfrutar de él con amigos y familiares, cocina totalmente amueblada con terraza lavadero, tres amplios dormitorios todos exteriores y dos baños completos, uno de ellos, el principal en suite, hacen de esta vivienda el hogar ideal para ti y tu familia. Cuenta además con una excelente plaza de garaje y un buen trastero. Y la joya de la corona para el verano, sus zonas comunes, con espacios de juego para los más pequeños de la casa, y para nuestro relax, una piscina comunitaria donde combatir los calurosos días de verano. No dude más y venga a conocerla a nuestra oficina de Avenida de España nº22, entrando en o llamando al o al  En Prico inmobiliaria, nuestra naturaleza, es el servicio.",927892357,Camino MOZARABE,190000,3
Cáceres,102147705,Dúplex en García Plata De Osma,Duplex,"Cuenta con 174 m² construidos distribuidos en 2 plantas con 5 dormitorios uno de ellos en primera planta y 2 baños, uno con ducha y otro con bañera. Calefacción por gas ciudad en toda la vivienda, suelos de tarima flotante, armarios empotrados, ventanas de climalit, plaza de garaje y trastero. Contamos además, con dos terrazas que son la joya de la corona, que todos querríamos tener, por la luz que tienen y los espacios exteriores en pleno centro una terraza de treinta metros y otra de cuarenta metros cuadrados, para poder disfrutar de noches de verano inolvidables con familiares o amigos. No dude más y venga a conocer esta joya a nuestra oficina de Avenida de España nº22, entrando en o llamando al  En Prico inmobiliaria, NUESTRA NATURALEZA, ES EL SERVICIO DE CALIDAD!",927892357,GARCÍA PLATA DE OSMA,265000,5
Cáceres,101323889,Chalet adosado en Calle Nueva,Chalet,"¿Quieres hacerte la casa con la que siempre has soñado, pero no encuentras los metros suficientes ni el sitio? Pues no busques más porque hoy ya la tienes aquí, si estás interesado en tener una casa en mayúsculas, esta es tu oportunidad. Casa en ALDEA DEL CANO, con más de 400m2, distribuidos en dos plantas, con una de posibilidades asombrosas. Dispone en planta primera, de una entrada muy amplia, la cual podemos convertir en salón, o como recibidor si eres de los que gusta impresionar a tus visitas, cocina, baño amplio y varias estancias las cuales puedes distribuirlas como dormitorios o como salas de estar, ya que da esa posibilidad por sus dimensiones, son cuatro en la misma planta, además de un inmenso patio con cochera enorme la cual puedes dar rienda suelta a tu imaginación para hacerte la zona exterior que siempre habías querído. En planta primera dispone además de un gran salón con chimenea, otras cuatro estancias más las que puedes darle la utilidad que necesites, desde despachos, dormitorios a sala de juego para los más pequeños de la casa. ¡IDEAL COMO VIVIENDA O COMO INVERSIÓN PARA ALOJAMIENTOS! No dudes más y visitala entrando en, llamando al o al  En Prico inmobiliaria, NUESTRA NATURALEZA, ES EL SERVICIO!",927892357,Calle NUEVA,62000,8
Cáceres,102339991,Chalet pareado,Chalet,"REFERENCIA: 664EE - Adosado en Venta en Cáceres, Adosado en venta con grandes posibilidades de hacer tu vida al aire libre todo el año. Este magnífico adosado ubicado en Urbanización Gredos, te brinda la oportunidad de disfrutar de el bienestar diario Rodeado de zonas verdes y parques, podrás deleitarte con la belleza de la naturaleza y encontrar el bienestar diario que tanto anhelas. La vivienda destaca por su diseño moderno y las excelentes calidades que ofrece, todo pensado para proporcionar un máximo confort y disfrute. Con una construcción de 159 m2, esta hermosa propiedad se distribuye en dos plantas, permitiéndote aprovechar al máximo cada espacio. Al entrar en primera planta nos recibe el hall de entrada, que te guiará hacia un amplio y luminoso salón comedor, en esta misma planta contamos un baño de uso común y también con la cocina con salida directa al patio. Además, hay que destacar el acceso desde la vivienda al garaje privado brindando mucha comodidad. En segunda planta nos encontramos con la zona de descanso, cuenta con 3 dormitorios (antes 4) y 1 baño de uso común. El dormitorio principal es bastante amplio y también cuenta con vestidor. Es una gran vivienda para disfrutarla y vivir muy cómodamente encontrando el bienestar continuo para tu familia. El amplio patio ofrece diversas posibilidades para crear una zona de relax única, donde podrá disfrutar de grandes momentos con tu familia y amigos. ¡Haz tu vida al aire libre y encuentra la armonía que siempre has deseado! VEN A VISITARLA NO DEJE PASAR ESTA GRAN OPORTUNIDAD, ADAIX TE ACOMPAÑA A CUMPLIR TU SUEÑO, le atendemos en Avda. Ruta de la Plata 16 y Avda. Virgen de Guadalupe 18 de Cáceres. Tel: / WhatsApp –.",927899177,Montesol - Mejostilla,154990,3
Cáceres,101747759,Casa de pueblo en Calle Donoso Cortes s/n,Casa Rural,"Situada en la alegre y tranquila población de Talaveruela, sobre el valle de la vertiente sur de la Sierra de Gredos, en la preciosa comarca natural de La Vera. Se trata de un antigua cuadra, utilizada para animales y como almacén agrícola, que cuenta con dos plantas y una superficie total cercana a los 80m2Se localiza en la parte norte de la localidad, en un área de donde parten caminos hacia la sierra, y existen pequeñas y pintorescas construcciones, almacenes y bodegas. A escasos 60 metros de distancia de la plaza mayor de Talaveruela. Planta baja: es la antigua cuadra con gruesos muros de piedra con sillares, de aquí parten las escaleras a la planta superior. Primera planta: cercana a los 40m2 muros de ladrillo, y gran altura, tejado a teja vana, y ventana tapiada a la calle mediante tabique conejero (celosía) de ladrillo. Fácil conexión a servicios municipales. Hay una fuente municipal a la puerta. La cuadra se vende junto a un olivar de 2.191m2 con bancales de piedra, situado en la ladera de un precioso valle, al sur de la localidad, a unos 4,5 km. Un lugar de grandes valores naturales y paisajísticos. Con acceso por carretera local y solo un pequeño tramo de 600m de camino rural.",927896665,Calle Donoso Cortes s/n,12000,0
Cáceres,101735194,Casa independiente en Calle Real,Chalet,"¡Bienvenido al anuncio de una espectacular casa en la hermosa zona de Holguera, en Cáceres! Esta increíble propiedad cuenta con 300 metros cuadrados construidos y es una verdadera joya para aquellos que buscan una casa espaciosa y llena de comodidades. La casa cuenta con tres habitaciones grandes, perfectas para una familia numerosa o para aquellos que desean tener espacio adicional para invitados. Además, los dos baños de la casa son una verdadera obra maestra, con una ducha y una bañera/jacuzzi, para que puedas disfrutar de un relajante baño después de un largo día de trabajo. La casa está inundada de luz natural, lo que la convierte en un espacio luminoso y acogedor en cualquier momento del día. También hay un parking para dos coches, lo que es perfecto para aquellos que tienen una familia grande o que simplemente desean tener espacio adicional para sus vehículos. En Hi Homie, nos preocupamos por hacer realidad el sueño de cada uno de nuestros clientes. Es por eso que ofrecemos financiación al 100% para que puedas comprar esta casa sin preocuparte por los problemas financieros. No esperes más y ven a visitar esta maravillosa propiedad en la hermosa zona de Holguera, en Cáceres. ¡Te encantará!",936177758,Calle Real,120000,3
Cáceres,96739728,Piso,Piso,"Piso en venta en Montesol, Cáceres. Situado en una excepcional zona del barrio, donde tendrás al alcance todo tipo de servicios. Podrás hacer tus compras del día a día sin necesidad de coger el coche. El colegio para tus hijos a 2 minutos de casa, centro de salud, zonas verdes y buen acceso mediante la ronda norte. El piso cuenta con tres dormitorios, dos baños, cocina, terraza lavadero, salón con acceso a terraza. También dispone de calefacción individual por gas y aire acondicionado mediante split en salón y dormitorio principal. Además tiene una amplia plaza de garaje. Nota: La información de éste anuncio es meramente informativa y puede contener errores. El precio de venta no incluye impuestos y demás gastos derivados de la transacción.",927891083,Montesol - Mejostilla,145000,3
Cáceres,100837474,Piso en Avenida españa,Piso,"Espectacular vivienda situada en Avenida en España. Única en situación, vistas, disposición, contenido, fachada, historia etc. Consta de hall de entrada, varios salones y estancias, 4 habitaciones y dos baños, cocina y gran terraza con vistas a la parte antigua y Santuario de Nuestra Señora la Virgen de la Montaña. Ventanas cambiadas, diseñadas exclusivamente para la vivienda. Posibilidad de garaje en mismo edificio. Suelos antiguos, techos muy altos, mucha luminosidad. Ocasión única de comprar un generoso pedazo de la historia de esta ciudad a través de uno de sus emblemáticos edificios. No dude en preguntar por las posibilidades, pues se venden 3 pisos en total.",927890024,Avenida españa,360000,10
Cáceres,100643848,Piso en parque macondo,Piso,"Ático dúplex situado en barrio Macondo. Consta de dos plantas. En la planta baja encontramos 3 habitaciones con armarios empotrados, salón grande con terraza de similar tamaño, un baño amplio con plato de ducha y cocina con terraza lavadero. La primera planta consta de armarios empotrados diversos, un baño con bañera ideal para relajarse tras un largo día, habitación grande y enorme terraza, que rodea toda la planta. Vivienda completamente exterior con vistas despejadas. Ideal para disfrutar de las vistas y la tranquilidad desde sus terrazas. Consta, además, de zonas comunes ajardinadas con piscina, pistas de pádel y zonas infantiles. Garaje y trastero, calefacción y aire acondicionado. Vivienda ideal para familias, donde poder disfrutar de las múltiples posibilidades que ofrecen sus terrazas, perfectas para barbacoas e inolvidables momentos en compañía, a los que preceder con un baño en su piscina, disfrutando de las zonas comunes o amenizando las tardes con largos paseos por los cómodos alrededores dispuestos con multitud de caminos y acerados.",927890024,parque macondo,240000,4
Cáceres,101822217,Chalet adosado en sancho figueroa,Chalet,"OPORTUNIDAD! FINCAS BRILLO - VENDE - Estupenda casa unifamiliar situada en aldea moret, muy bien situado, consta de 98m2 construidos sobre una parcela de 107m2. La vivienda se distribuye en salón comedor con split acc, cocina recién reformada, cuatro dormitorios, cada uno de ellos con su split acc, cuarto de baño reformado con plato de ducha y patio. El inmueble está reformado y se entrega totalmente amueblado, listo para entrar a vivir. Posibilidad de optar al 100% de hipoteca previo estudio por parte de entidad financiera, con una cuota aproximada de 315€/mes. Para mas información no dude en contactar, tambien puede visitarnos en avenida pierre de coubertin 26, Cáceres.",927891795,sancho figueroa,69900,4
Cáceres,95667977,Piso en Ronda del Salvador s/n,Piso,"Piso con entrada situada en la Ronda del Salvador y con vistas a la calle Sor Valentina Mirón. Se trata de un primero en el que tan solo hay que recorrer escasas 10 escaleras para acceder a el, una de sus mejores características es que sus vistas son las de Sor Valentina Mirón y al existir el desnivel entre las calles dichas vistas se convierten en las de un 4º piso. Es una vivienda muy luminosa y contiene una terraza cerrada.",927894507,Ronda del Salvador s/n,90000,3
Cáceres,97711933,"Chalet adosado en Calle Tesoro, 5",Chalet,"C/ TESORO, 5. ALISEDA (CÁCERES). Venta de casa de dos plantas de altura con patio, terraza y garaje. Se encuentra en el centro de Aliseda, cerca de la plaza Extremadura, en un pueblo situado en la Sierra de San Pedro a 20 min de Cáceres y 40 minutos de Portugal. Tiene una superficie construida de unos 300 m2 más 20 m2 de patio. Dispone en planta baja de recibidor, cuatro dormitorios, baño, salón-comedor, cocina, patio, y un garaje con una sala de estar y otra cocina para recreo. En la planta primera dispone de 3 dormitorios, una sala de estar grande, un trastero y una bonita terraza con una parte cubierta. La vivienda se encuentra muy bien situada, en la parte baja del pueblo, en buen estado de conservación, con los tejados nuevos y con calefacción de gasoil.",927896586,"Calle Tesoro, 5",79900,7
Cáceres,96528216,Chalet adosado en Calle Juan Sebastián Bach s/n,Chalet,"Son 14 viviendas unifamiliares adosadas que constan de 5 dormitorios, 3 baños, salón –cocina, garaje de 60 m2 y trastero de 17 m2.",927891954,Calle Juan Sebastián Bach s/n,250000,5
Cáceres,101745855,Chalet adosado en Calle Juan Sebastián Bach s/n,Chalet,"Son 14 viviendas unifamiliares adosadas que constan de 5 dormitorios, 3 baños, salón –cocina, garaje de 60 m2 y trastero de 17 m2.",927891954,Calle Juan Sebastián Bach s/n,250000,5
Cáceres,101745873,Chalet adosado en Calle Juan Sebastián Bach s/n,Chalet,"Son 14 viviendas unifamiliares adosadas que constan de 5 dormitorios, 3 baños, salón –cocina, garaje de 60 m2 y trastero de 17 m2.",927891954,Calle Juan Sebastián Bach s/n,250000,5
Cáceres,100211266,Chalet adosado en Travesía de Cristobal Oudriz,Chalet,"Se vende casa en Travesía Cristóbal Oudriz, 127m2 más una construcción adicional de unos 30m2. El inmueble se distribuye en salón, cocina totalmente amueblada y equipada, cuatro dormitorios, dos baños, patio, garaje, segunda cocina y sótano. La vivienda consta de dos plantas.  -Planta principal: se compone de salón con salida a un patio exterior que tiene una construcción adicional con segunda cocina y sótano, cocina totalmente amueblada y equipada, baño completo con plato de ducha y garaje. -Primera planta: distribuida en cuatro dormitorios y un baño completo con bañera.  La vivienda dispone de calefacción y agua caliente, aire acondicionado en salón y dos dormitorios, garaje cerrado, ventanas de PVC, etc. Se vende amueblada. Ubicada en el barrio de San Miguel, cercano a colegios, institutos, supermercados, farmacia, etc.",927890754,Travesía de Cristobal Oudriz,127000,4
Cáceres,98089928,Piso en Avenida del Valle,Piso,"Se vende piso en Avenida del Valle, 105m. El inmueble se distribuye en: salón, cocina (totalmente amueblada y equipada), tres dormitorios, dos baños, dos terrazas (una orientada hacia el parque de la Isla y otra hacia la Avenida del Valle) y trastero. Inmueble con reforma integral: instalación eléctrica y tuberías cambiadas. El piso dispone de calefacción y agua caliente por gas, ventanas con cierres oscilo batientes, armarios empotrados, aire acondicionado con bomba de frio y calor, columna de hidromasaje, puertas cambiadas, etc. La finca cuenta con ascensor. Ubicado enfrente del parque de la Isla, a escasos metros del casco histórico de Plasencia. Zona con todos los servicios cerca. Inmueble con mucha luz y buena ventilación.",927890754,Avenida del Valle,140000,3
Cáceres,100787788,Piso en Santo Domingo de Guzman,Piso,"Se vende dúplex en calle Santo Domingo de Guzmán, 107m2. La vivienda se distribuye en salón con balcón, cocina totalmente amueblada y equipada con terraza cerrada, cuatro dormitorios, dos baños completos y trastero. Además, cuenta con plaza de garaje en la misma finca incluida en el precio.  -Primera planta: consta de amplio recibidor, salón con espectaculares vistas orientado hacia el Parque de la isla y Sierra de Santa Bárbara, cocina con terraza cerrada, un dormitorio utilizado como estudio, baño completo con plato de ducha y trastero.  -Segunda planta: se compone de tres dormitorios y un baño.  La vivienda dispone de calefacción, aire acondicionado con bomba de frío y calor, claraboya automática con mando a distancia, ventanas con cristales climalit, etc. La finca cuenta con ascensor. Ubicada en muy buena zona, a escasos metros del centro de Plasencia, Parque de la Isla, bancos, farmacias, supermercados.",927890754,Santo Domingo de Guzman,168000,4
Cáceres,101428570,Casa independiente en Plaza de españa,Chalet,"Se vende espectacular chalet independiente de 327m y 923m de parcela ubicado en el embalse de Gabriel y Galán. La vivienda consta de: amplio salón con terraza acristalada y salida al jardín y piscina, cocina totalmente amueblada y equipada, cuatro dormitorios, dos baños, porche y garaje. El chalet se distribuye en tres plantas. Planta baja: garaje con capacidad para varios vehículos, trastero y sala de caldera. Planta principal: se compone de salón comedor con terraza acristalada, cocina, tres dormitorios y dos baños uno de ellos en el dormitorio principal. Primera planta: Dormitorio abuhardillado con una espectacular terraza con vistas increíbles del embalse. La vivienda dispone de: calefacción por gasoil, suelos porcelanicos, ventanas con cristales climalit, mosquiteras, varias terrazas, agua de red municipal, barbacoa, etc.",927890754,Plaza de españa,298000,4
Cáceres,101114256,Piso en Avenida del Valle,Piso,"Se vende espectacular piso en Avenida del Valle, 212m2. La vivienda se compone de dos inmuebles unidos interiormente, uno de 140m2 y otro de 72m2. El piso se distribuye en un amplio salón orientado hacia el parque de la Isla, cocina amueblada y equipada, cuatro dormitorios, dos baños completos (uno de ellos en suite) y un aseo. Además, el dormitorio principal cuenta una estancia adicional utilizada como zona de lectura y un amplio balcón. La vivienda dispone de suelos de madera de jatoba, ventanas climalit, aire acondicionado por conducto en toda al vivienda, instalación eléctrica y tuberías cambiadas hace unos 15 años, puertas lacadas en blanco, armarios empotrados, etc. Inmueble con doble orientación, Avenida del Valle y Parque de la Isla. La vivienda cuenta con ascensor y trastero.",927890754,Avenida del Valle,220000,4
Cáceres,102002607,Casa independiente en Carretera Montánchez,Chalet,"BRICKASA INMOBILIARIA, les ofrece este magnifico  Chalet  independiente en venta. Chalet con parcela de 7271 metros con unos 90 olivos y arboles frutales, con pozo de sondeo y   una pequeña charca. La vivienda se compone de 250 metros cuadrados distribuidos en dos zonas en L, la vivienda cuenta de tres dormitorios y dos baños, con gran salón y gran cocina  con terraza solariun. La vivienda cuenta con cocina exterior con gran salón con chimenea y cuarto de baño completo. Toda la vivienda es totalmente exterior, rodeada con porche y un espectacular jardín central llenos de flores y una preciosa  fuente. Espectacular piscina de Sal, con zonas verdes y cenador con barbacoa y cocina. Casa de aperos y leña. Zona de aparcamientos techado, La vivienda se vende completamente amueblada y con todas la herramientas. TOTALMENTE LEGALIZADA. Cuenta con placas solares. Si estas buscando, vivir en naturaleza con todas la comodidades, no dudes en ponerse en contacto con nosotros. IDEAL PARA DISFRUTAR DE ESTE VERANO. Nos encontramos en Gil Cordero 6. BRICKASA.",927893154,Carretera Montánchez,265000,3
Cáceres,97393583,Piso en Juan Carlos i,Piso,"Se vende piso en Avenida Juan Carlos I, 157m2. El inmueble se distribuye en salón con amplio balcón orientado hacia la Avenida Juan Carlos I, cocina amueblada y equipada, cuatro dormitorios, uno de ellos unido a otra habitación como vestidor, y dos baños completos, uno con plato de ducha y otro con bañera (ambos con hidromasaje). Vivienda totalmente reformada, instalación eléctrica y tuberías cambiadas. El portal cuenta con acceso a personas con movilidad reducida y ascensor de ocho plazas. Dispone de portero físico y calefacción central en la que se incluye el agua caliente. El inmueble cuenta con: armarios empotrados, calefacción central, ventanas climalit de PVC, tarima flotante AC5, etc. Todas sus estancias son exteriores a excepción de una. Ubicado en el centro de Plasencia, en una de sus avenidas principales, próximo a la Universidad, zonas verdes, farmacia, etc. Posibilidad de comprar garaje cerrado.",927890754,Juan Carlos I,190000,4
Cáceres,98674693,Chalet adosado en Calle José Canalejas,Chalet,"Se vende espectacular unifamiliar en la zona de la Serrana, 236m. Reciente construcción 2004. La vivienda se distribuye en 3 plantas con un amplio garaje con capacidad para más de 3 coches. Se compone por 4 dormitorios, 3 baños, salón, cocina, patio, buhardilla y garaje. - Planta baja: Garaje y salida a patio. - Primera Planta: espectacular salón, cocina totalmente equipada, terraza, baño completo y dormitorio. - Segunda Planta: 3 dormitorios y dos baños completos, uno en suite (dormitorio principal).  La vivienda dispone de: Cristales Climalit, cierres de pvc, calefacción por gasoil, armarios empotrados, terraza cerrada en el dormitorio principal, Buena ubicación, zona residencial de unifamiliares más céntrica de Plasencia.",927890754,Calle José Canalejas,230000,4
Cáceres,102271742,Piso,Piso,"¡Este precioso piso está a la venta! ¡Gran oportunidad!  Amplio, cómodo, totalmente equipado y con grandes vistas. ¡No te lo puedes dejar escapar!  Piso en segunda planta, amueblado y en muy buena zona del pueblo. Consta de salón con mucha iluminación, cocina, un baño completo con bañera y 4 habitaciones (una de ellas más pequeña que se puede destinar a trastero, despacho o sala de juego). Tiene un garaje de 50m2 y en la tercera planta dispone un gran desván con una amplia terraza con vistas infinitas. El inmueble está equipado de calefacción por gasoil y de 4 aires acondicionados repartidos entre 3 habitaciones y el salón. Perfecto para entrar ya a vivir y disfrutar de este acogedor piso. Ubicado en una zona tranquila con todos los servicios. A tan solo 2 min. andando podrás encontrar: farmacia, supermercados, restaurantes y el parque municipal Príncipe Felipe. ¿Te ves viviendo en él? ¡Pues lo mejor es el precio! Si quieres verlo, ponte en contacto conmigo y comienza a darle forma a tu nuevo hogar.",919381585,Montehermoso,85000,4
Cáceres,98656786,Chalet adosado en Alejandro Casona,Chalet,"Se vende casa en calle Alejandro Casona, 146m2. La vivienda se distribuye en salón, cocina, patio, tres dormitorios, dos baños, garaje y trastero. Consta de tres plantas: -Planta baja: se compone de amplio garaje, una estancia adicional y un trastero.  -Planta principal: distribuida en amplio salón con entrada acristalada, aseo y cocina totalmente amueblada y equipada con salida a un patio.  -Primera planta: consta de tres dormitorios (uno de ellos con balcón) y un baño completo.  Inmueble totalmente reformado, dispone de: doble ventana, mosquiteras, puertas de garaje automáticas, aire acondicionado con bomba de frío y calor en el salón y dormitorio principal, calefacción y agua caliente por gas, toldo en patio, puertas cambiadas, tarima AC5, cerramiento en entrada, etc.  Lista para entrar a vivir.",927890754,Alejandro Casona,115000,3
Cáceres,99535710,Caserón,Casa Rural,"Auténtica casa-lagar del siglo XVIII transformada en Hacienda.  Impecablemente restaurada, en plena naturaleza y con piscina con vistas al viñedo.  Esta auténtica y amplia casa-lagar ha sido restaurada íntegramente con instalaciones modernizadas, pero guardando el máximo respeto a su primitiva arquitectura, manteniendo el espíritu original, conservando el antiguo lagar y la bodega en su interior.  Enclavada en plena naturaleza, en la ladera sur de la Sierra de Los Lagares, y totalmente integrada en el paisaje que en primavera se llena de todo tipo de flores silvestres y en otoño vibra con los marrones y rojos de la vid y la plata de los olivos.  Su ubicación estratégica permite preciosas vistas sobre el valle y la sierra contigua compuestas por fincas de exuberantes dehesas, estando a tan solo 2,5kms del pueblo, a 15 km de la monumental Trujillo y a 65 km de Cáceres y la incomparable Guadalupe.  El edificio de dos plantas y más de 500m2, que nos recuerda a una hacienda, se ubica en una finca de 8 hectáreas con viña propia, olivos, encinas, alcornoques, árboles frutales y dos palmeras que dan un aire mediterráneo a la vegetación autóctona. El camino de acceso está flanqueado por naranjos y limoneros, y en paralelo al camino encontramos el viñedo. Subiendo la ladera se encuentra el olivar y la antigua huerta. La vivienda consta de cinco grandes dormitorios -tres de ellos con baño propio y dos con un amplio baño compartido con dos lavabos.  En la planta baja existe un aseo adicional de cortesía.  El salón-comedor dispone de chimenea y es ideal para disfrutar de agradables momentos con amigos y familia, así como en la sala de estar o de juegos, perfecta para ver tu serie favorita.  La cocina está totalmente equipada con todos los electrodomésticos, y la antigua bodega se ha habilitado como una estupenda sala de billar. En el exterior destaca la piscina privada de 14x7m, de orientación sur y con unas vistas preciosas sobre la vid y el valle, con una zona de cenador muy agradable.  Además, cuenta con dos patios, uno delantero sombreado por dos palmeras, y otro trasero -contiguo a la cocina- con barbacoa de carbón y mesa de ping pong.  La casa dispone de calefacción central por pellet, aire acondicionado en casi todas las estancias y wifi.  Una transformación realmente extraordinaria que está esperando a su nuevo propietario.",919389017,Herguijuela,750000,5
